Date,AMT,BLL,CNC,DG,DLR,EA,EFX,GDX,REGN,SBAC,VFC,VRSN,VRTX
25/02/2019,167.1351166,53.91342926,64.01999664,116.5747223,108.3882599,95.61388397,107.7314224,22.49225998,420.3800049,178.99646,77.52465057,178.0800018,186.3300018
26/02/2019,166.9336853,53.70712662,63.79000092,116.2017212,106.4724274,98.24710083,108.2779388,22.45274544,426.1499939,178.8976135,77.84554291,178.2799988,188.9199982
27/02/2019,166.1470642,54.52251053,61.88999939,115.9955826,105.6487045,97.58879852,106.1211624,22.07738113,433.3299866,178.3243256,78.20211029,177.8999939,189.8099976
28/02/2019,168.976944,53.91232681,60.88999939,116.2802429,104.6954117,95.53408813,106.8726273,21.9687233,430.7399902,178.4725952,77.87229156,178.0399933,188.75
01/03/2019,170.6748657,54.33551407,61.34000015,117.3011017,106.1114655,97.15990448,107.7997437,21.43531036,439.5700073,180.0046692,77.80097198,180.5,192.1600037
04/03/2019,172.372818,54.37488174,58.56000137,116.6826935,104.954567,97.04020691,107.5655212,21.58348083,433.8299866,180.3703766,76.52627563,176.8200073,190.0399933
05/03/2019,173.6870117,55.0736351,58.08000183,117.4090958,104.7139282,95.47423553,107.2629929,21.70201683,437.1300049,179.9947662,76.22320557,177.7899933,187.8000031
06/03/2019,174.2529602,54.54219055,56.88000107,117.0753403,104.177124,94.52667236,106.7457428,21.25750732,423.6900024,180.1924744,76.12515259,176.7400055,181.1100006
07/03/2019,174.3488922,53.81392288,56.43000031,116.6925278,104.2604218,99.10488892,106.0918732,21.52421188,409.5799866,181.2599945,76.22380066,177.4900055,178.6100006
08/03/2019,174.2146149,54.13868332,56.56000137,116.5256348,103.649559,98.10746002,105.9162216,22.09713745,402.6400146,181.3489532,75.5153656,177.7299957,177.2599945
11/03/2019,177.6200409,54.71934128,57.45000076,117.5072403,105.4543381,98.7857132,107.7771454,22.01811409,412.0499878,183.7607574,76.33140564,179.0700073,180.5200043
12/03/2019,178.1860046,55.73303604,58.27999878,117.4090958,106.2502975,98.33686829,108.8055496,22.40335655,417.6199951,184.9567413,76.02651215,180.5,182.5700073
13/03/2019,179.6057587,56.20542526,59.97999954,118.4593887,107.3331528,99.87290955,109.2756882,22.5811615,409.0100098,186.7754669,76.26863861,180.4799957,185.6600037
14/03/2019,180.3156128,56.36289215,59.38000107,109.5857239,107.781601,98.5762558,108.0513916,21.97860146,407.5,187.249939,76.16999817,181.4299927,186.1100006
15/03/2019,181.2749176,56.58924484,59.15000153,111.794342,107.650795,98.72587585,108.7369995,22.02799034,414.4700012,188.7424927,76.02651215,181.6199951,188.0899963
18/03/2019,181.1981659,56.96323395,59.36000061,114.3857422,108.0244751,99.40412903,110.3922424,21.78103828,407.6000061,189.3454132,77.17434692,180.9100037,187.4799957
19/03/2019,182.1766357,57.14037704,59.97000122,115.0827026,108.0244751,97.25964355,111.097435,21.86006355,406.9899902,189.6716003,77.57788086,182.3000031,181.7599945
20/03/2019,183.7402191,57.19942474,58.68000031,114.9747086,108.9026642,96.78087616,110.1375809,22.35396576,405.5,190.3832855,76.1520462,181.8500061,179.9799957
21/03/2019,186.7811737,57.90802765,58.90999985,115.6520081,111.5558624,104.6107254,112.6351624,22.47250366,402.5899963,193.8032837,76.97706604,185.3800049,182.5599976
22/03/2019,185.7643433,57.02227783,57.13999939,115.3084564,111.2849274,102.07724,110.5587387,22.50213814,391.7999878,194.8411407,75.07595062,181.6699982,181.5299988
25/03/2019,187.721283,57.18959045,57.04999924,116.5649033,109.9583359,101.468811,110.0592346,22.97628212,395,193.3189545,75.78438568,181.2700043,183.8500061
26/03/2019,187.1073303,57.32736969,54.84999847,116.5845337,111.0700607,102.0572891,111.0288773,23.06518364,405.6199951,192.745636,76.2327652,182.9700012,189.9100037
27/03/2019,186.1863861,57.26831436,52.11999893,116.5256348,110.9579468,100.4115295,112.5567932,22.72933197,402.8699951,191.5101013,76.51074982,180.1799927,185.8200073
28/03/2019,186.992218,57.02227783,52.81999969,117.1636887,111.7707367,101.9375992,114.3785477,22.13665009,404.8299866,192.6764374,78.16078186,181.0399933,182.4199982
29/03/2019,189.0354614,56.9435463,53.09999847,117.1047821,111.1728287,101.3690643,116.0631866,22.14652824,410.6199951,197.3517914,77.93659973,181.5599976,183.9499969
01/04/2019,184.6707306,57.47499466,54.15999985,116.1526489,112.1350708,102.406395,117.0622025,21.69213867,410.0499878,195.621994,78.31322479,185.9600067,186.0500031
02/04/2019,187.1744385,57.06164932,53.68999863,115.7207184,113.7045822,100.5810852,117.7575989,21.83043098,414.8200073,197.3320007,77.82899475,186.8800049,187.1100006
03/04/2019,186.3782654,57.10101318,53.36999893,115.9955826,113.6578598,99.89286804,119.8242111,21.80079651,407,197.806427,78.42082977,188.0899963,187.8899994
04/04/2019,185.1887817,57.08133316,53.56000137,117.9489746,113.9101105,97.68854523,120.5783768,22.22555161,406.5299988,195.8394928,80.30402374,186.1300049,184.1499939
05/04/2019,187.7883759,57.18959045,55.84000015,120.32444,114.3585358,99.17471313,121.2345963,22.1564064,408.9400024,198.6861572,79.96324158,189.2400055,188.8899994
08/04/2019,188.2296753,57.2781601,56.63999939,120.3637924,113.4243088,97.69850922,120.7350845,22.41323471,401.2600098,199.160614,80.55509949,189.7700043,188.9299927
09/04/2019,188.7093201,56.72703171,57.88000107,119.4977341,112.6021881,97.9977417,120.0005112,22.54164696,395.730011,198.8641052,79.5328064,189.0200043,188.3099976
10/04/2019,189.4802399,57.32736969,57.29000092,119.8815536,113.9568253,99.37419891,120.5881882,22.3440876,408.230011,200.1885834,80.12466431,188.9700012,190.3699951
11/04/2019,189.50914,57.69150543,55.13000107,120.4720688,113.7139206,100.3217697,121.9202042,21.97860146,393.480011,200.9694824,80.07982635,189.5299988,185.1199951
12/04/2019,190.7716064,57.11084747,52.91999817,120.4425278,114.6574783,101.5685577,122.4882813,21.93908882,382.9400024,201.8788147,81.34423828,189.6000061,182.7799988
15/04/2019,188.9694977,57.41594315,53.22000122,121.8892593,113.8820724,97.59877014,123.5754547,21.94896698,375.5,200.7619019,81.783638,189.0500031,182.4900055
16/04/2019,185.2207642,56.64829636,50.06999969,121.7416382,111.2382202,93.58909607,123.6733856,21.54396629,367.6900024,196.58078,83.68476868,188.8000031,179.7400055
17/04/2019,184.2281494,56.14637756,47.00999832,122.3321381,111.2849274,91.71392059,122.8800507,21.39579773,342.9700012,195.0190735,85.63967133,186.3000031,166.9700012
18/04/2019,185.9049683,57.58325195,48.20000076,121.5940094,112.5274506,92.90086365,123.1151123,21.07970047,333.3399963,195.8888702,85.68452454,186.6499939,168.1600037
22/04/2019,185.3363953,57.7800827,48.08000183,121.6038513,111.5278244,92.28244781,122.2532196,20.72409248,334.0299988,197.0651245,85.05677795,187.0399933,168.5200043
23/04/2019,186.377182,58.55757141,50.31000137,122.263237,109.5846481,94.38703156,122.5666351,20.56604195,344.1400146,197.6680603,84.82362366,189.2899933,175.3699951
24/04/2019,186.2133331,57.96707153,50.20000076,124.0445862,111.4157257,93.90827179,122.8408737,20.76360512,340.4599915,198.5181274,84.9491806,189.3600006,172.5800018
25/04/2019,185.3074951,58.02611923,50.22999954,124.3792114,111.9295425,92.7412796,121.9593887,20.61543465,349.9899902,197.2232819,84.30352783,189.1799927,174.6100006
26/04/2019,186.1940765,58.75440216,52.63000107,123.276947,109.1081924,94.22744751,122.684166,21.04018784,343.6600037,198.7454987,84.76086426,199.8600006,172.8500061
29/04/2019,185.4520569,58.68551254,52.25999832,123.1194839,109.4164886,94.48678589,123.5656662,20.58580017,344.1499939,197.500061,84.73395538,197.4700012,172.5200043
30/04/2019,188.2082062,58.99060059,51.56000137,124.0937881,109.9676743,94.40699005,123.3599701,20.63518906,343.1400146,201.3747101,84.66223145,197.4499969,168.9799957
01/05/2019,185.9049683,57.74071503,49.72999954,121.8597412,109.9022751,94.61644745,121.9104156,20.26970482,340.7900085,201.4537964,83.4067688,194.4400024,172.6000061
02/05/2019,185.7989807,59.0496521,51.61999893,122.6569138,110.9859695,94.15763092,120.764473,19.92397308,335.4100037,201.829422,84.19591522,194.9799957,169.5399933
03/05/2019,185.9434967,60.56526184,52.59000015,122.7258148,112.7610092,92.26250458,121.6165848,20.04251099,336.8900146,204.5278473,85.52310944,196.9499969,173.8699951
06/05/2019,185.2014771,60.96876907,56.04000092,122.3911896,111.537178,93.51927185,121.3423309,20.05238533,344.230011,203.6580048,84.16899872,197.1300049,174.7599945
07/05/2019,182.9561005,60.98844528,55.84999847,120.3145905,109.6967468,92.49192047,118.7370377,20.45738411,322.3999939,201.9875488,83.97171783,193.1799927,170.2799988
08/05/2019,184.6810913,60.96876907,56.61999893,120.3441162,109.9396515,93.63896179,117.5323257,20.23019028,329,205.5360565,84.04345703,193.1499939,169.0099945
09/05/2019,185.5291443,61.3821106,54.74000168,121.0133514,109.8649063,93.08039856,116.5920715,20.18080139,324.1700134,204.9133453,84.33041382,193.7299957,169.9100037
10/05/2019,188.5550995,63.29138565,55.04999924,119.9110794,109.8462372,93.63896179,116.9446716,20.03263283,312.8599854,207.9577179,83.31710052,194.6399994,168.8500061
13/05/2019,189.7308197,63.38980103,54.90000153,116.387764,109.0334473,90.18785095,114.0357513,20.67470169,305.1499939,206.8506775,80.81516266,189.2100067,164.6100006
14/05/2019,190.8776398,62.43516541,54.74000168,115.4232712,109.2016068,94.32719421,116.2492599,20.58580017,304.6199951,207.0483856,81.02140808,191.25,166.7200012
15/05/2019,193.1904602,61.51988983,54.43000031,116.1712418,109.9022751,96.52153778,116.278656,20.53641129,305.8500061,207.9676056,81.33528137,193.8800049,166.8800049
16/05/2019,194.6841736,61.57894135,55.56999969,117.824646,110.565567,98.74581909,119.0504608,20.30921364,308.0400085,209.8555298,81.87332916,196.8300018,170.2299957
17/05/2019,195.0792999,61.57894135,56.04000092,118.2872009,110.2199249,97.01029205,118.629303,20.49689865,304.9400024,207.5524597,81.42495728,195.3000031,168.7299957
20/05/2019,191.0510712,61.0573349,55.50999832,117.9230499,108.5289612,92.45202637,118.7860184,20.42775154,302.5700073,200.8805084,81.25455475,194.1600037,165.7299957
21/05/2019,190.9739838,61.41163635,57.13999939,119.6256714,109.3043747,95.40442657,120.2551575,20.45738411,309.9500122,203.1242523,82.59073639,195.5599976,169.1199951
22/05/2019,193.3832092,60.52589035,56.77999878,120.1177597,110.565567,93.59906006,121.2933502,20.11165428,320.0899963,204.448761,81.00347137,197.6900024,172.3699951
23/05/2019,195.5514984,60.08301544,55.41999817,118.7300873,111.4624329,91.87351227,118.9451218,20.19067955,315.2600098,207.6018829,80.0830307,194.6300049,173.0099945
24/05/2019,195.6285706,60.3782692,56.86999893,120.0291901,112.0883789,92.03309631,119.5935822,20.3190918,312.5599976,206.326828,80.03542328,194.7299957,171.7700043
28/05/2019,195.1949005,60.23064804,56.09000015,118.0608521,111.2475586,93.2599411,121.2442551,20.17092323,307.9299927,201.4735718,78.8068924,194.7799988,172.7599945
29/05/2019,193.8265076,59.54173279,56.22999954,116.6338043,109.7528076,92.31237793,120.2027512,20.17092323,307.7799988,201.4142609,78.31167603,194.5200043,166.5500031
30/05/2019,197.2572174,60.07317734,57,124.9893875,109.9770126,91.89345551,120.9986038,20.51665497,307.9599915,210.1520538,78.78783417,195.9199982,170.2599945
31/05/2019,201.1890717,60.56646729,57.75,125.2649612,109.9770126,92.84101868,118.7879105,21.32665062,301.7200012,213.9081421,77.97834015,194.9799957,166.1799927
03/06/2019,201.6901855,61.21762085,51.81999969,126.9577332,107.3051224,91.07556152,118.4243622,22.21567345,303.9500122,214.9064636,79.00688171,189.3300018,166.6399994
04/06/2019,200.456665,62.24365997,53.93999863,127.9419022,105.3806381,93.88832092,122.0204315,22.31445313,302.0599976,214.9459991,81.04489899,194.2899933,171.2700043
05/06/2019,205.0437927,63.58541489,53.86999893,128.3355408,107.295784,95.00544739,125.7638779,22.35396576,300,218.1683044,81.65441132,200.3300018,173.2700043
06/06/2019,204.9763489,64.77919006,53.88999939,129.3787842,107.9030304,96.14251709,126.8446732,22.59103966,299.6000061,218.9195099,80.43540955,203.2599945,167.75
07/06/2019,204.7451019,65.01597595,54.20999908,131.0420227,108.3701553,96.74098206,127.8959656,22.61079407,306.7200012,217.9508667,81.16358185,207.0899963,173.5099945
10/06/2019,202.2298431,65.430336,54.97000122,132.8332214,109.1455536,95.26477814,127.9352798,22.18603897,304.25,218.9788055,82.10256195,207.1100006,172.8399963
11/06/2019,201.3818054,65.54872894,54.15999985,133.3646545,111.3783493,94.33716583,126.4025269,22.31445313,306.8399963,220.6888275,81.90135193,206.5800018,172
12/06/2019,203.819931,65.70658112,53.68999863,133.8862762,111.537178,92.43206787,128.7016449,22.67993927,306.1600037,224.2274323,81.22106171,206.5,170.6300049
13/06/2019,201.4203644,64.04910278,53.74000168,133.8075562,112.1405334,93.32975769,130.3129883,22.9565258,307.4200134,221.9045868,83.19483948,205.3699951,168.8899994
14/06/2019,203.5597382,64.532547,53.54999924,133.5417938,112.9041672,92.49192047,129.7332764,23.04542732,305.2399902,223.8815002,83.60683441,205.1999969,170.2200012
17/06/2019,206.3158722,64.4437561,55.00999832,133.7484741,115.4778824,92.20265961,130.2835083,23.17384148,310.980011,225.1170349,83.53017426,203.3399963,173.7799988
18/06/2019,207.4966583,65.55858612,55.25999832,134.8802795,115.4213104,91.79371643,130.4407349,23.3812809,306.6300049,226.8962402,84.603302,205.9299927,177.9400024
19/06/2019,209.2194061,65.76576996,55.45999908,135.9825592,116.9014435,92.34230042,131.5313263,23.70725632,310.8299866,230.7807922,84.65120697,209.4100037,181.75
20/06/2019,210.526001,66.34785461,55.38000107,136.6124268,117.7310562,92.950737,132.6219482,24.7444458,320.480011,230.9784851,84.90031433,211.0200043,182.1699982
21/06/2019,208.2612457,66.18015289,56.36999893,136.582901,116.1001053,95.08524323,131.7278137,24.90249634,320.2600098,229.2289429,84.67036438,210.75,183.9700012
24/06/2019,207.6514893,66.27878571,55.33000183,134.9688416,116.156662,98.74581909,130.833725,25.85078621,312.5499878,229.8318939,84.17212677,209.5700073,181.0200043
25/06/2019,204.0317688,67.14698792,53.90999985,133.8567505,114.0731735,96.6512146,128.6918335,25.31737137,312.8999939,225.6903381,81.83428192,207.8999939,180.1499939
26/06/2019,199.1828461,66.84114075,52.02000046,134.3094482,110.5378494,97.07012939,128.8097382,25.20871544,305.0799866,220.9161835,82.11213684,205.6900024,177.6600037
27/06/2019,199.2312622,67.18647003,52.43999863,134.2996368,110.8678207,98.8854599,130.1164856,25.02103233,310.6700134,222.2308044,83.07028198,207.2899933,178.5800018
28/06/2019,197.8762512,69.05109406,52.43999863,133.0201874,111.0469284,101.0000153,132.8773956,25.24822617,313,222.2406769,83.69306183,209.1600037,183.3800049
01/07/2019,195.7953796,69.31748962,51.34999847,133.7189636,110.3681488,100.6309662,133.457077,24.28017998,316.5599976,222.3889465,84.6320343,211.2899933,181.8399963
02/07/2019,199.0183105,70.60004425,51.54000092,134.9393463,112.3102264,102.4562683,133.7322083,25.23834801,315.5299988,227.7561646,83.08943176,213.8200073,179.5299988
03/07/2019,203.4123535,71.28077698,51.34999847,136.8880005,114.0166168,97.85810089,136.1885223,25.33712769,318.3900146,231.5814209,84.25836945,217.0599976,183.2599945
05/07/2019,202.3186493,70.80722046,51.47999954,137.7343903,114.1108856,93.35968018,135.6481171,25.08029938,307,229.9208374,84.13380432,217.3300018,178.3399963
08/07/2019,202.2315674,69.65291595,51.25999832,136.6887665,113.5358047,93.20009613,133.8206329,25.10993385,302.8399963,230.7214661,84.66078949,215.6399994,176.75
09/07/2019,204.515686,69.96862793,50.45000076,137.6554413,114.7142639,91.81365967,134.793335,25.33712769,307.9700012,232.0361176,83.12776184,217.4799957,178.4600067
10/07/2019,204.7286224,69.48519897,51.20999908,139.0167236,115.1290665,93.71875763,132.8872375,25.88042068,301.4299927,233.2420044,83.20441437,218.8699951,178.7599945
11/07/2019,202.531601,70.19553375,53.22000122,138.4544678,114.1014557,93.24996185,134.2824097,25.62359238,291.8200073,232.4611359,84.19129181,218.5899963,176.0099945
12/07/2019,202.2606049,69.06096649,54.50999832,139.5987396,113.1964111,92.5816803,135.255127,25.89029694,292.5599976,231.2651215,85.15900421,219.6499939,175.7899933
15/07/2019,203.9253235,68.36048889,54.06000137,140.3286438,112.7910385,91.98323059,134.8129883,25.86066437,298.2000122,232.5501251,84.73743439,221.0399933,176.3699951
16/07/2019,202.5800018,68.14345551,53.74000168,142.2423248,112.7533264,89.32009125,135.0193176,25.73224831,298.3699951,229.6243286,84.61286926,217.5399933,176.1600037
17/07/2019,202.0283203,67.59096527,53.22999954,143.0018768,112.5364838,89.46968842,135.579361,26.75956345,299.4200134,229.169632,82.82115173,216.9600067,177.1399994
18/07/2019,201.9509125,69.94889832,53.16999817,140.881073,113.384964,88.96100616,136.8075104,27.90541649,303.0899963,229.1202087,83.51102448,214.8000031,178.0899963
19/07/2019,198.9505463,69.75157166,52.65999985,139.361969,110.9903717,87.27534485,134.901413,27.63870811,298.1099854,225.7595215,83.68348694,214.2100067,174.1300049
22/07/2019,200.0539093,70.15607452,52.18999863,136.1659546,110.8395386,87.91369629,135.4319763,27.84614754,296.519989,227.6375427,83.20441437,215.9400024,174.0800018
23/07/2019,200.1507111,70.81708527,52.56000137,135.3570709,110.5944138,87.99349976,138.035675,27.53005028,309.2600098,230.4743652,84.57454681,215.7400055,175.2400055
24/07/2019,198.2053223,71.06374359,53.72999954,137.26091,110.7924042,89.54948425,139.7649231,27.8066349,313.6300049,231.3738556,85.59017944,216.8399963,173.3399963
25/07/2019,198.8150787,70.33366394,52.13000107,135.850296,106.3708801,88.93109131,135.1863403,27.09541702,303.4200134,231.0871887,85.5997467,215.8500061,169.5599976
26/07/2019,198.0117493,71.17225647,53.41999817,136.0969238,105.1453018,89.28018188,139.8533783,26.94724655,309.1799927,234.0821838,84.90031433,216.5800018,166.8300018
29/07/2019,198.9602661,71.31037903,53.84000015,133.9563599,104.8436203,88.64183044,140.2267303,27.43126869,306.0400085,234.2403259,84.6320343,215.5399933,166.2299957
30/07/2019,201.9412079,71.80367279,53.79999924,132.3780975,107.4738922,88.34259033,138.9297791,27.49053764,311.1300049,245.5579681,84.46915436,213.9299927,169.5399933
31/07/2019,204.8157043,70.52111053,52.09000015,132.200531,107.8132935,92.26250458,136.6601257,26.17676163,304.7600098,242.572876,83.73138428,211.0899963,166.6199951
01/08/2019,204.6124725,73.73737335,51.34999847,130.3559113,108.9163208,94.3571167,135.7856903,27.51029396,309.4299927,243.9368896,79.87969208,212.8000031,179.2899933
02/08/2019,208.5419312,73.72751617,50.97000122,131.875,110.5001373,92.65150452,135.6579742,27.43126869,305.2399902,245.7457581,79.31439209,209.4700012,178.3899994
05/08/2019,207.0223999,72.26737213,48.52000046,130.8491516,108.8974686,88.3625412,132.3271637,28.25114632,299.5700073,242.1478119,77.09152222,200.3000031,175.5599976
06/08/2019,209.97435,72.95798492,48.95000076,132.6345825,110.3870087,89.8686676,135.009491,28.32029152,300.2600098,245.1131439,78.22210693,204.3600006,176.9400024
07/08/2019,210.4389191,74.28000641,48.95999908,132.7627869,111.7445831,92.03309631,137.799881,28.90309525,302.2200012,244.8660583,78.30834961,206.1399994,175.6499939
08/08/2019,213.9134827,75.05940247,49.45000076,135.524765,112.8853073,94.98550415,141.4941711,29.4068737,309.8699951,249.6401978,80.14796448,211.3200073,182.9400024
09/08/2019,215.0845642,76.42088318,48.70000076,133.7393646,113.4132538,91.73386383,139.2245483,29.00187492,304.8900146,251.3502045,79.27606964,207.8200073,182.9799957
12/08/2019,215.0748901,75.80921173,47.95999908,133.1080475,112.8947372,91.53437805,137.416687,28.64626694,295.8699951,251.8938599,78.49997711,204,179.8399963
13/08/2019,213.9909058,78.22634125,49.72999954,133.5420532,113.3095474,92.1029129,140.266037,28.10297585,304.8599854,256.7668457,79.31439209,208.9600067,183.9100037
14/08/2019,211.8422852,75.81906891,47.77999878,132.0328369,111.2449188,87.87380219,137.4953156,28.06346321,293.5299988,251.8048859,76.07588959,201.8800049,179.5299988
15/08/2019,216.9912109,76.95365143,47.56000137,131.9933777,113.658371,87.65436554,138.821701,28.37956047,293.1099854,256.8459473,74.23627472,203.3999939,181.1199951
16/08/2019,215.7620544,78.56178284,48.00999832,134.0648804,116.5903244,89.33005524,141.2289124,27.93504906,296.8500061,257.2808838,75.48184204,205,184.9400024
19/08/2019,217.9494019,78.67030334,47.43999863,136.2251434,117.2125473,90.67658997,141.4843597,27.58931923,298.3800049,257.8245239,76.64118958,206.8999939,187.0899963
20/08/2019,218.3074951,78.12767792,46.54000092,135.347229,116.0435333,92.46199036,140.2562103,28.49809647,296.0299988,257.0436401,76.55496216,206.8800049,183.7200012
21/08/2019,220.0690002,78.66044617,46.93000031,136.905777,116.2320862,93.79855347,141.7005157,28.3499279,297.7799988,257.4093628,77.61849213,208.0700073,186.3999939
22/08/2019,221.1626434,78.69004059,45.54999924,137.8428802,115.8361435,94.37706757,141.7793427,28.14248848,295.019989,257.5180664,77.61849213,205.1999969,184.2100067
23/08/2019,219.2850342,77.1509552,44.72000122,135.1302185,113.8092041,92.67145538,139.6513214,29.27845955,286.8500061,257.7849426,75.06985474,200.5200043,180.1799927
26/08/2019,222.6724854,77.70345306,45.27000046,137.3299408,114.2522964,94.13768005,141.2965851,29.27845955,284.730011,261.9265442,76.35375977,202.9900055,180.6399994
27/08/2019,222.401474,77.95996857,45.02999878,136.8663025,113.4509506,93.8184967,142.5674896,30.18723679,281.4100037,262.1442871,76.22919464,203.7899933,178.25
28/08/2019,222.7402191,78.20661926,45.31999969,139.1153717,114.3371429,92.1627655,142.7448273,30.03906822,287.6400146,260.4714661,77.810112,203.7799988,178.3399963
29/08/2019,223.0015717,79.35105133,46.31999969,153.9709015,116.5243378,92.79114532,143.8975067,29.29821587,290.5700073,259.8479004,79.81261444,205.9600067,178.9799957
30/08/2019,222.7886353,79.47954559,46.61999893,153.9709015,116.5526047,93.43947601,144.2127838,29.49577713,290.0499878,259.7587585,78.51913452,203.8500061,180.0200043
03/09/2019,230.1926575,79.00509644,46.13999939,153.5171661,118.3438568,94.58653259,143.4640045,29.99955559,285.1199951,263.1637573,77.56099701,202.1499939,178.6999969
04/09/2019,233.3188171,79.84525299,45.61000061,155.6576843,119.2111816,97.69850922,144.252182,30.57248306,286.5,266.5390625,78.67243958,203.5299988,176.8300018
05/09/2019,228.1698608,77.79922485,46.13999939,157.6502991,119.4185867,97.19979858,144.606842,28.95248413,289.3699951,260.5209656,82.888237,206.5800018,179.8600006
06/09/2019,225.1114807,77.39396667,45.88999939,159.3469238,121.2569504,98.27702332,144.5871277,28.13261032,292,259.7093201,83.94218445,207.5700073,181.3300018
09/09/2019,216.7976685,74.20133972,46.22999954,158.5775299,120.7573013,98.42664337,142.3605957,27.39175797,279,249.4349823,86.30118561,201.8800049,174.8099976
10/09/2019,209.2581482,71.05812836,47.31000137,154.9573364,120.3424835,99.24453735,137.9272308,27.17444229,283.7200012,238.6360168,86.48413849,196.7100067,171.0099945
11/09/2019,205.8609772,71.04824829,46.77999878,153.8919983,121.1438293,98.85553741,139.0503387,27.38187981,283.3299866,239.7743225,87.4469986,190.75,173.1100006
12/09/2019,211.8132629,72.51112366,44.88999939,154.9672241,120.2976685,98.08750916,139.838501,26.93736839,284.1799927,243.3970642,86.9944458,191.1799927,172.4499969
13/09/2019,208.4451294,71.8884201,45.40000153,155.63797,118.1965256,98.22715759,139.2079773,26.31505203,281.6199951,241.041275,86.94631195,188.7400055,174.9400024
16/09/2019,209.8001251,71.3645401,46.11999893,151.0905609,120.164566,98.86550903,137.9075317,26.95712471,285.8900146,243.7830811,85.13612366,189.5500031,177.5500031
17/09/2019,214.1844788,74.13214874,45.54999924,154.6910248,121.7713242,98.16730499,139.4936829,27.77700043,288.1199951,250.4149017,84.6546936,191.1999969,176
18/09/2019,214.4844971,73.64782715,46,154.5726318,119.1282501,98.02766418,139.5232239,27.28310013,285.0599976,250.8108368,84.33695984,189.8999939,174.5200043
19/09/2019,219.7689362,73.42048645,46.45000076,154.6811371,117.7306595,99.43405151,139.2473755,27.75724411,286.1499939,248.6530304,83.8266449,191.0899963,176.1399994
20/09/2019,218.3074951,72.98556519,46.38999939,154.1089935,118.8715515,98.44658661,138.9616699,28.34004974,295.8699951,254.1564026,82.48825836,190.6900024,178.1199951
23/09/2019,218.1333008,73.61816406,46.38999939,156.5553589,120.088501,97.92792511,138.8631439,28.80431557,294.7000122,252.9686432,84.34659576,189.8200073,175.8800049
24/09/2019,217.9203796,73.85538483,45.77999878,156.6539612,121.2769394,97.11003113,138.7646637,29.13029099,289.7099915,252.1767731,83.2296524,186.7799988,172.5200043
25/09/2019,214.90065,72.64951324,45.33000183,156.9893494,121.3815079,97.3793335,140.7251587,28.08321953,286.6499939,243.5059357,83.78813171,189.9299927,171.5
26/09/2019,216.7571869,73.608284,43.13000107,157.33461,122.1991653,96.37192535,141.0897064,27.76712227,281.3099976,243.4663544,84.79912567,191.1900024,169.5500031
27/09/2019,212.8497314,71.94771576,43.16999817,157.84758,122.5033951,95.42436218,139.2178345,27.11517334,273.4599915,234.4193878,85.49238586,187.25,166.7400055
30/09/2019,214.9395599,71.96748352,43.25999832,156.7822266,123.4160995,97.56884766,138.5872955,26.38419914,277.3999939,238.6954193,85.68495941,188.6300049,169.4199982
01/10/2019,214.7062683,71.27558899,42.75,156.8808746,122.7030487,96.50159454,136.2228241,26.59163857,276.4700012,234.6668396,85.70422363,183.9499969,167.5800018
02/10/2019,213.8314667,70.0005188,42.72999954,155.4801483,121.3720093,94.00801849,132.4298248,27.07566071,274.1300049,231.4004211,83.48963165,177.9499969,166.7100067
03/10/2019,217.6319885,70.8110199,43.22999954,155.272995,123.2639847,94.09777832,134.4790497,26.91761398,280.7200012,234.8648071,83.93254089,181.4100037,170.5
04/10/2019,219.6051788,71.8884201,43.56999969,158.7846527,123.8534698,95.36452484,135.9962311,27.53005028,282.9299927,234.171936,85.39610291,184.3399963,172.4199982
07/10/2019,218.9733734,71.61165619,43.81999969,158.1520844,121.9424515,93.32975769,135.7203827,27.24358749,283.8099976,233.9442749,85.02059174,183.4400024,172.0500031
08/10/2019,219.770401,70.58368683,42.75999832,157.9840698,122.6460114,92.30240631,134.0554199,28.01407433,285.1000061,234.7460175,83.7399826,180.9600067,169.5500031
09/10/2019,220.2272797,71.43373871,43.81999969,158.9823608,124.2242508,92.6415329,137.4543304,27.70785332,290.8299866,236.210968,85.16500854,184.0299988,168.7299957
10/10/2019,219.9453735,71.99713135,44.09000015,158.6561737,124.2147369,92.29242706,139.4148407,27.70785332,298.3599854,240.3484344,85.32871246,185.5500031,170.2200012
11/10/2019,218.1666107,71.76980591,44.27000046,160.3660889,122.9407349,93.94816589,141.7990417,26.64102745,300.769989,239.0121613,87.51438904,186.4900055,172.4100037
14/10/2019,219.323288,72.07621765,43.90000153,159.3381653,123.4541473,93.63896179,141.2079163,26.73980713,305.4400024,238.4083557,87.56253815,185.75,173.5899963
15/10/2019,217.9333496,71.32500458,45.20999908,160.1881866,123.3970718,94.90570831,142.813797,25.87054253,303.8200073,236.577179,88.12098694,186.6600037,176.1399994
16/10/2019,215.7560425,71.74015045,45.54000092,160.3562012,124.1672058,95.9729538,143.0305176,26.38419914,299.3999939,230.5690002,87.9669342,185.3399963,176.0899963
17/10/2019,219.5857391,73.01522827,47.18000031,160.9788666,125.2795486,96.51157379,144.5280304,26.74968529,301.5700073,237.5967255,88.14025116,186.5500031,177.7200012
18/10/2019,222.676712,73.25244141,46.88000107,162.5010223,126.4299698,94.88574982,142.5379333,26.78919983,300.1900024,241.615387,89.0357132,185.5099945,176.2299957
